id,lat,lon,price
822,-34.6149757,-58.4171938,149000
823,-34.62934885,-58.44764753,150000
824,-34.5905216,-58.4111009,530000
825,-34.5692024,-58.4605084,105000
826,-34.58459676,-58.46532648,99000
828,-34.5778418,-58.4059432,580000
829,-34.6047601,-58.409142,130000
830,-34.558526,-58.4557077,100000
831,-34.5845202,-58.4422739,99000
832,-34.5612944,-58.4671123,270000
833,-34.5672306,-58.4330566,130000
834,-34.5672306,-58.4330566,130000
836,-34.6028251,-58.4079761,140000
837,-34.590627,-58.3945011,260000
838,-34.5629292,-58.4436931,590000
839,-34.5653484,-58.4386997,450000
840,-34.5650125,-58.439861,220000
841,-34.5711539,-58.4306879,145000
842,-34.5711539,-58.4306879,150000
843,-34.55472686,-58.45122555,670000
844,-34.6009807,-58.4109009,90000
845,-34.6009807,-58.4109009,90000
846,-34.6268519,-58.4486016,198000
847,-34.6208721,-58.4333428,108000
848,-34.6208721,-58.4333428,107900
849,-34.61746496,-58.37475452,110000
850,-34.5906629,-58.4065886,180000
851,-34.6007671,-58.4386426,225000
852,-34.6007671,-58.4386426,255000
853,-34.5427575,-58.4621729,650000
854,-34.5702638,-58.4482104,395000
855,-34.5523409,-58.4379822,570000
856,-34.55716053,-58.44254404,885000
857,-34.59000119,-58.39370294,395000
858,-34.5900336,-58.3937822,395000
859,-34.6020444,-58.4327223,165000
860,-34.5822893,-58.4898379,550000
861,-34.5807234,-58.4911312,550000
865,-34.57497966,-58.42127434,3500000
866,-34.587449,-58.4089396,930000
867,-34.5788851,-58.40230506,1800000
868,-34.6318191,-58.4840455,168000
869,-34.56666594,-58.43346342,260000
871,-34.5742725,-58.4325215,300000
872,-34.5903808,-58.4364666,85000
875,-34.5763901,-58.4482372,92000
876,-34.5634307,-58.4449255,890000
877,-34.5711539,-58.4306879,150000
878,-34.5711539,-58.4306879,145000
879,-34.5897975,-58.4258224,110000
880,-34.6366337,-58.4840795,70000
881,-34.6118473,-58.4533154,105000
882,-34.6196972,-58.3826822,91849
884,-34.5425648,-58.4743854,115000
885,-34.581856,-58.4331089,140000
886,-34.6044676,-58.4147628,165000
887,-34.6049313,-58.3980649,79900
888,-34.57785274,-58.43831428,270000
889,-34.5912627,-58.4143949,67500
890,-34.5764037,-58.4683668,103000
891,-34.6216107,-58.4349124,100000
892,-34.6160906,-58.448148,120000
893,-34.5850998,-58.5040727,100000
894,-34.6009807,-58.4109009,90000
895,-34.6121092,-58.4138195,174000
896,-34.5394289,-58.467354,128000
897,-34.5934403,-58.4421862,160000
898,-34.5979588,-58.4491891,64000
899,-34.5934403,-58.4421862,145720
900,-34.58890541,-58.40982885,109000
901,-34.60169864,-58.38852356,140661
902,-34.6236829,-58.5067468,118000
903,-34.5887909,-58.4489002,130000
904,-34.6047892,-58.4003707,75000
905,-34.5834651,-58.4057309,150000
906,-34.635332,-58.4746855,81000
907,-34.5934403,-58.4421862,169900
908,-34.5791632,-58.4557246,147700
909,-34.5884636,-58.4193656,175000
910,-34.5632125,-58.4623386,490000
911,-34.5848794,-58.4232657,349000
912,-34.5924844,-58.4112957,190000
913,-34.5884636,-58.4193656,175000
914,-34.5848794,-58.4232657,349000
915,-34.5607182,-58.4539358,230000
916,-34.5582767,-58.461505,380000
917,-34.563816,-58.4512117,520000
918,-34.563816,-58.4512117,340000
919,-34.5648912,-58.4375568,650000
920,-34.5638593,-58.4621925,470000
921,-34.59241594,-58.3987505,397000
922,-34.563816,-58.4512117,400000
924,-34.5619964,-58.4611487,230000
925,-34.5791632,-58.4557246,74200
926,-34.5555753,-58.4388026,186000
927,-34.5867778,-58.3983676,220000
928,-34.5791632,-58.4557246,70300
929,-34.5791632,-58.4557246,70300
930,-34.58958572,-58.39907388,235000
931,-34.5969213,-58.3812954,110000
932,-34.5906945,-58.4356814,130000
933,-34.603716,-58.4555512,85000
934,-34.5934403,-58.4421862,110050
935,-34.5934403,-58.4421862,107800
936,-34.5934403,-58.4421862,96200
937,-34.5936314,-58.4359692,152096
938,-34.5802653,-58.4832317,115000
939,-34.5632564,-58.462365,240000
940,-34.5802653,-58.4832317,80000
941,-34.547072,-58.468711,210000
942,-34.59831586,-58.37671164,158600
943,-34.6143439,-58.418643,114500
944,-34.6058373,-58.4246868,76000
945,-34.5799971,-58.4299508,180000
946,-34.5685339,-58.432731,170000
947,-34.5862686,-58.4222725,90000
948,-34.5711396,-58.4306897,130000
949,-34.5685339,-58.432731,170000
950,-34.5555753,-58.4388026,207900
951,-34.5672988,-58.4562304,163873
953,-34.6208926,-58.4605013,79900
954,-34.6229894,-58.4414854,280000
955,-34.57971286,-58.42949663,135000
956,-34.5912683,-58.4097574,225000
957,-34.5916301,-58.3840292,4500000
958,-34.635332,-58.4746855,72000
959,-34.5582317,-58.4597629,128000
960,-34.5543989,-58.4494032,185000
961,-34.5795813,-58.4361492,125000
962,-34.5791632,-58.4557246,74200
963,-34.5727448,-58.4396447,94000
964,-34.5894999,-58.418129,89000
965,-34.6229894,-58.4414854,265000
966,-34.5621037,-58.4683406,98700
967,-34.5408235,-58.474434,120000
968,-34.6011375,-58.4426123,139000
969,-34.59179124,-58.39627339,145000
970,-34.5856335,-58.4363451,135000
971,-34.5778545,-58.4087962,1200000
972,-34.5945073,-58.3968348,400000
973,-34.578304,-58.4076598,495000
974,-34.5777462,-58.4366136,145000
975,-34.5464895,-58.4579248,480000
976,-34.5796641,-58.4057437,750000
978,-34.620027,-58.3876875,110000
979,-34.571745,-58.4859822,285000
980,-34.603817,-58.4625323,158000
981,-34.5906256,-58.4190465,280000
982,-34.5906256,-58.4190465,280000
983,-34.6147214,-58.3973882,89000
984,-34.5892277,-58.4473705,91000
985,-34.6077784,-58.3897693,210000
986,-34.5889412,-58.4002496,830000
987,-34.5894316,-58.3990744,448000
988,-34.594499,-58.3959606,282000
990,-34.6229894,-58.4414854,490000
991,-34.6229894,-58.4414854,480000
992,-34.5673202,-58.4614386,460000
993,-34.6258556,-58.469883,930000
994,-34.6033217,-58.4193994,230000
995,-34.60374669,-58.41897394,125000
996,-34.60385549,-58.40567149,135000
997,-34.60385549,-58.40567149,135000
998,-34.6046161,-58.4090473,199000
1000,-34.6009149,-58.4050038,180000
1001,-34.6009149,-58.4050038,180000
1004,-34.5823763,-58.4227823,339000
1005,-34.5840546,-58.4247444,190000
1006,-34.5840546,-58.4247444,190000
1007,-34.59137,-58.42222,149000
1008,-34.5859328,-58.4384842,225000
1009,-34.5759205,-58.4212062,590000
1010,-34.5816829,-58.4037382,590000
1011,-34.5806225,-58.41111,293000
1012,-34.5518565,-58.438734,630000
1013,-34.5946538,-58.4143368,233001
1014,-34.579681,-58.415549,370000
1015,-34.6334316,-58.4681957,85000
1018,-34.5826136,-58.41456333,330000
1019,-34.557254,-58.445597,564000
1021,-34.5940654,-58.3907989,900000
1022,-34.6160986,-58.3745082,180000
1023,-34.5953006,-58.3975012,210000
1025,-34.6186509,-58.39184802,265000
1026,-34.60294208,-58.43143486,150000
1027,-34.5767411,-58.4048299,640000
1028,-34.5653531,-58.4403441,895000
1029,-34.5949581,-58.4065696,295000
1030,-34.5873825,-58.3972762,925000
1031,-34.5916738,-58.384411,890000
1032,-34.5804476,-58.4119602,700000
1033,-34.5868855,-58.4815007,117000
1034,-34.6029114,-58.4181191,224000
1035,-34.60226966,-58.42690229,289000
1036,-34.6124093,-58.4565548,89000
1037,-34.557254,-58.445597,349000
1038,-34.62410341,-58.39796523,110000
1039,-34.5957556,-58.3973964,395000
1040,-34.60385549,-58.40567149,135000
1041,-34.6032554,-58.3851775,265000
1042,-34.6032554,-58.3851775,265000
1043,-34.59679274,-58.44255312,190000
1044,-34.6032194,-58.5052865,185000
1045,-34.61809,-58.359903,760000
1046,-34.61809,-58.359903,690000
1047,-34.6041931,-58.3632768,700000
1048,-34.61809,-58.359903,730000
1049,-34.5842779,-58.4969095,124000
1050,-34.60294208,-58.43143486,150000
1051,-34.6008577,-58.43825042,255000
1052,-34.5868855,-58.4815007,125000
1053,-34.574962,-58.423152,200000
1054,-34.5868855,-58.4815007,149000
1055,-34.592411,-58.443956,92000
1056,-34.6008269,-58.443492,117000
1057,-34.5731549,-58.4780692,230000
1058,-34.6196972,-58.3826822,91849
1059,-34.6086162,-58.4031766,79000
1060,-34.6334316,-58.4681957,85000
1062,-34.5548937,-58.4692014,90000
1063,-34.5451,-58.461645,119000
1064,-34.59283164,-58.37787796,270000
1065,-34.59283164,-58.37787796,190000
1066,-34.60523178,-58.42976127,115000
1067,-34.60824602,-58.44426177,72000
1068,-34.608248,-58.421008,178000
1069,-34.60381,-58.41797,174447
1070,-34.6000187,-58.4188294,69900
1071,-34.59907355,-58.4133256,110000
1074,-34.5862105,-58.431941,99000
1076,-34.57972,-58.43413,185000
1077,-34.5679891,-58.4339848,90000
1079,-34.60218,-58.4224,95000
1082,-34.60266848,-58.41459108,90000
1083,-34.5957118,-58.4475777,69000
1084,-34.5953266,-58.4403884,120000
1085,-34.57932626,-58.4558185,74500
1086,-34.6154728,-58.3829731,84000
1087,-34.5936607,-58.4517626,65000
1088,-34.60055156,-58.40752206,62000
1089,-34.5433848,-58.4672571,100000
1090,-34.5960449,-58.392167,87500
1093,-34.5724437,-58.4474094,97600
1094,-34.60381,-58.41797,122212
1095,-34.557254,-58.445597,169000
1096,-34.57771163,-58.43626593,115000
1097,-34.5811418,-58.4327413,145000
1098,-34.5811418,-58.4327413,132000
1099,-34.5858876,-58.4403233,105000
1100,-34.5811418,-58.4327413,147000
1101,-34.6059779,-58.43065437,145000
1102,-34.5859328,-58.4384842,117500
1103,-34.5826751,-58.4246202,132000
1104,-34.59746187,-58.42043231,142000
1105,-34.60824602,-58.44426177,72000
1106,-34.60381,-58.41797,123984
1107,-34.6314264,-58.3742016,85000
1108,-34.5679891,-58.4339848,90000
1109,-34.6049313,-58.3980649,79900
1111,-34.5873825,-58.3972762,110000
1112,-34.59174843,-58.40028381,89000
1113,-34.6046128,-58.3939542,80000
1114,-34.62017157,-58.45395224,93000
1115,-34.549306,-58.4623852,155000
1116,-34.613245,-58.440919,118000
1117,-34.6194495,-58.4521172,60000
1118,-34.62017157,-58.45395224,93000
1119,-34.5878808,-58.4504044,84000
1120,-34.59559663,-58.44773558,78000
1121,-34.6138272,-58.3744892,220000
1122,-34.6205127,-58.3683576,74900
1124,-34.59250799,-58.39982247,89000
1125,-34.5872214,-58.40687,167000
1126,-34.5979611,-58.410186,129795
1127,-34.59907355,-58.4133256,110000
1128,-34.5947081,-58.4082244,94000
1129,-34.5858497,-58.3989809,450000
1130,-34.59559663,-58.44773558,78000
1131,-34.597101,-58.437714,63000
1132,-34.5977603,-58.4408726,132093
1133,-34.5960378,-58.4406808,94500
1134,-34.61785305,-58.36003616,338000
1135,-34.5841029,-58.463428,130000
1136,-34.5795708,-58.4768119,129000
1137,-34.5881916,-58.3834072,85000
1138,-34.5949216,-58.4013038,108000
1139,-34.5900445,-58.3829604,400000
1140,-34.5775954,-58.486753,120000
1145,-34.5718443,-58.4425008,229000
1146,-34.6273459,-58.3752776,98000
1149,-34.59907355,-58.4133256,110000
1150,-34.5895018,-58.42245671,195000
1152,-34.5825811,-58.4106538,120000
1153,-34.59392,-58.42964,128000
1155,-34.5859328,-58.4384842,139000
1156,-34.5572261,-58.4647615,125000
1157,-34.5881805,-58.4393719,115000
1161,-34.549306,-58.4623852,110000
1162,-34.5553333,-58.4385781,162000
1163,-34.6080032,-58.3937249,98000
1164,-34.60362407,-58.46666368,85000
1165,-34.564895,-58.460904,89000
1166,-34.6347953,-58.4358266,92000
1167,-34.6347953,-58.4358266,95000
1168,-34.6347953,-58.4358266,105000
1169,-34.6347953,-58.4358266,107000
1170,-34.5730687,-58.475172,99000
1171,-34.60657166,-58.43070307,80000
1172,-34.5957105,-58.4475791,65000
1173,-34.6264509,-58.4326336,128000
1174,-34.554242,-58.4915489,92000
1175,-34.5490233,-58.4930201,92000
1176,-34.6209215,-58.3611064,330000
1177,-34.5537463,-58.4568193,135000
1178,-34.5936341,-58.4252053,85000
1180,-34.5727349,-58.4205436,1900000
1181,-34.5727349,-58.4205436,1900000
1183,-34.5724437,-58.4474094,79500
1184,-34.5806565,-58.4317991,145000
1185,-34.5753602,-58.4238317,150000
1186,-34.5786034,-58.4230411,76000
1187,-34.5868194,-58.4394854,135000
1188,-34.5962779,-58.3781205,67000
1189,-34.59616113,-58.3948264,260000
1191,-34.6455293,-58.4595155,109000
1192,-34.6070195,-58.4163876,90000
1193,-34.6070195,-58.4163876,90000
1194,-34.5816993,-58.4709748,164000
1195,-34.5865784,-58.3896179,195000
1196,-34.6156561,-58.3922543,100000
1197,-34.6229894,-58.4414854,242000
1198,-34.6229894,-58.4414854,240000
1199,-34.6229894,-58.4414854,237500
1200,-34.5695186,-58.4778756,225000
1201,-34.6229894,-58.4414854,359000
1202,-34.55812591,-58.45435199,139000
1203,-34.5677867,-58.4489132,260000
1204,-34.5855804,-58.4232627,195000
1205,-34.5820174,-58.4055801,290000
1206,-34.5957803,-58.4231712,165000
1207,-34.5855804,-58.4232627,195000
1208,-34.6194219,-58.4272503,175000
1209,-34.5776471,-58.4060644,820000
1210,-34.5973636,-58.372987,112000
1212,-34.5523409,-58.4379822,2100000
1213,-34.6221427,-58.4600097,200000
1214,-34.6126267,-58.3630687,650000
1215,-34.57397842,-58.45510864,580000
1216,-34.6286134,-58.37209,190000
1217,-34.6229894,-58.4414854,415000
1218,-34.6440672,-58.4373224,67000
1219,-34.6259285,-58.4519543,580000
1220,-34.5959265,-58.3962077,195000
1221,-34.5959265,-58.3962077,195000
1222,-34.6282465,-58.4844109,145000
1224,-34.5674418,-58.4380663,440000
1225,-34.5674418,-58.4380663,440000
1226,-34.59221086,-58.3789721,615000
1227,-34.5637396,-58.4757468,205000
1228,-34.584844,-58.4768569,265000
1229,-34.593378,-58.3960292,230000
1230,-34.5978787,-58.4830904,105000
1231,-34.5984899,-58.378285,95000
1232,-34.5919765,-58.3957134,90000
1233,-34.5720512,-58.4821911,168000
1234,-34.6330602,-58.4322183,188000
1235,-34.6409275,-58.4150722,90000
1236,-34.5917864,-58.5054258,130000
1237,-34.5917864,-58.5054258,107000
1238,-34.6088703,-58.405138,89000
1239,-34.6265943,-58.4257349,160000
1240,-34.625395,-58.4144303,140000
1241,-34.5460605,-58.4757661,320000
1242,-34.6194219,-58.4272503,175000
1243,-34.6091662,-58.4147728,122000
1244,-34.6122308,-58.3698461,98000
1245,-34.614532,-58.384482,80000
1246,-34.6116113,-58.3948436,85000
1247,-34.559804,-58.449174,220000
1248,-34.5639303,-58.4387288,129000
1249,-34.5583203,-58.4435769,180000
1250,-34.55430895,-58.43630161,220000
1252,-34.56495602,-58.4410227,149000
1253,-34.559804,-58.449174,230000
1254,-34.5803496,-58.413095,330000
1255,-34.5855804,-58.4232627,270000
1256,-34.57926104,-58.43360299,255000
1257,-34.5671208,-58.4329824,133000
1258,-34.6128217,-58.4190766,78000
1259,-34.614532,-58.384482,80000
1260,-34.6286134,-58.37209,120000
1261,-34.6177194,-58.3620561,254000
1262,-34.564895,-58.460904,89000
1263,-34.5962779,-58.3781205,68000
1264,-34.5651679,-58.4344895,1300000
1265,-34.58752873,-58.45049628,78000
1266,-34.62847215,-58.3722402,175000
1267,-34.598759,-58.4390506,149000
1268,-34.6100706,-58.4786813,100000
1269,-34.6038403,-58.4242553,196000
1270,-34.5778418,-58.4059432,580000
1271,-34.6200229,-58.364968,244997
1272,-34.5941316,-58.385787,350000
1273,-34.6068528,-58.3864142,118000
1274,-34.5933889,-58.4425843,72000
1275,-34.6212639,-58.361322,630000
1276,-34.5696122,-58.4420457,680000
1277,-34.58074657,-58.40431756,650000
1279,-34.5787887,-58.4316519,170000
1280,-34.5816337,-58.4318219,100000
1281,-34.5787887,-58.4316519,170000
1282,-34.6059543,-58.4245627,212000
1283,-34.6022144,-58.4292478,145000
1284,-34.606885,-58.5124398,108000
1285,-34.6927419,-58.4703305,63000
1286,-34.5778418,-58.4059432,580000
1287,-34.604177,-58.4180594,118000
1288,-34.5557677,-58.4558546,120000
1289,-34.5810392,-58.4241289,305000
1290,-34.6054143,-58.432628,180000
1291,-34.5822469,-58.4484841,340000
1292,-34.5930241,-58.4415256,195000
1293,-34.58296147,-58.47214278,230000
1294,-34.6126779,-58.4234449,250000
1295,-34.582137,-58.4207689,339000
1296,-34.5971287,-58.4475133,89000
1297,-34.557254,-58.445597,1000000
1298,-34.6277824,-58.4483325,270000
1299,-34.6074247,-58.4316089,300000
1300,-34.6108459,-58.4492007,275000
1301,-34.6365797,-58.4458775,219000
1302,-34.5982671,-58.4300091,176000
1303,-34.6204561,-58.4410367,62000
1304,-34.60213933,-58.43674733,108000
1305,-34.6199464,-58.4331091,229000
1306,-34.5511514,-58.4542819,120000
1307,-34.5982382,-58.4054005,70000
1308,-34.59554346,-58.38493804,63000
1309,-34.589309,-58.445532,65000
1310,-34.6062594,-58.415861,115000
1311,-34.589309,-58.445532,65000
1312,-34.6145439,-58.479047,52500
1313,-34.6145439,-58.479047,54000
1314,-34.6145439,-58.479047,55000
1315,-34.5969147,-58.3797892,109000
1316,-34.6012341,-58.4312045,165000
1317,-34.5995436,-58.420489,84000
1318,-34.5941034,-58.4145459,170000
1321,-34.5601043,-58.4625995,140000
1322,-34.6128205,-58.5034161,115000
1323,-34.6074247,-58.4316089,117000
1324,-34.6176247,-58.4382201,115000
1325,-34.623057,-58.4393366,105000
1326,-34.6252328,-58.3704469,74000
1327,-34.6160424,-58.369683,73000
1328,-34.6039772,-58.4557497,90000
1329,-34.5565415,-58.4640902,133000
1331,-34.64067679,-58.37852122,220000
1332,-34.6020059,-58.5112172,309000
1333,-34.5848794,-58.4232657,348000
1334,-34.5848794,-58.4232657,348000
1335,-34.5741436,-58.4883511,99500
1336,-34.5730581,-58.4810275,119000
1337,-34.5514426,-58.4727705,125000
1338,-34.57862257,-58.48543203,91000
1339,-34.5522254,-58.4444019,700000
1340,-34.5965697,-58.4014496,230000
1341,-34.5665368,-58.4341118,115000
1342,-34.5551172,-58.4905655,90160
1343,-34.5940787,-58.4413068,89500
1344,-34.5665368,-58.4341118,140000
1345,-34.5710574,-58.4868189,100000
1346,-34.6132611,-58.3615133,1149000
1348,-34.613388,-58.3613664,372000
1349,-34.5962143,-58.4445793,99000
1350,-34.6134038,-58.3789323,88000
1351,-34.5933386,-58.4397178,99000
1352,-34.6098134,-58.3850872,55000
1353,-34.6164478,-58.4430385,165000
1354,-34.5824346,-58.4148446,495000
1355,-34.6164478,-58.4430385,165000
1356,-34.6032899,-58.4108449,78000
1357,-34.60017559,-58.39158992,140000
1358,-34.5818698,-58.424024,429000
1359,-34.5583611,-58.4551188,240000
1360,-34.5858043,-58.4239536,340000
1361,-34.587221,-58.4229793,399000
1362,-34.6208916,-58.460502,195500
1363,-34.5562569,-58.468449,294455
1364,-34.5562569,-58.468449,343434
1365,-34.6208916,-58.460502,195500
1366,-34.6208916,-58.460502,195500
1367,-34.5875793,-58.3856825,255000
1368,-34.605289,-58.4178469,160000
1369,-34.6116332,-58.43895046,158000
1370,-34.59073393,-58.38432064,1890000
1371,-34.572491,-58.45635,315000
1372,-34.5973704,-58.4049355,230000
1373,-34.5672696,-58.4871473,169000
1374,-34.644449,-58.4921676,99000
1375,-34.5824183,-58.4059878,650000
1376,-34.5660706,-58.4348488,1349000
